Pe, phi, Phi
40.548514,-3.906530,1.580513
40.548514,-3.472471,1.593898
40.548514,-3.038413,1.605788
40.548514,-2.604354,1.616160
40.548514,-2.170295,1.624992
40.548514,-1.736236,1.632266
40.548514,-1.302177,1.637960
40.548514,-0.868118,1.642053
40.548514,-0.434059,1.644525
40.548514,0.000000,1.645355
40.548514,0.434059,1.644529
40.548514,0.868118,1.642062
40.548514,1.302177,1.637974
40.548514,1.736236,1.632285
40.548514,2.170295,1.625016
40.548514,2.604354,1.616189
40.548514,3.038413,1.605822
40.548514,3.472471,1.593937
40.548514,3.906530,1.580557
40.548514,4.340589,1.565725
40.548514,4.774648,1.549494
40.548514,5.208707,1.531921
40.548514,5.642766,1.513059
40.548514,6.076825,1.492964
40.548514,6.510884,1.471691
40.548514,6.944943,1.449293
40.548514,7.379002,1.425827
40.548514,7.813061,1.401354
40.548514,8.247120,1.375945
40.548514,8.681179,1.349671
40.548514,9.115238,1.322604
40.548514,9.549297,1.294814
40.548514,9.983356,1.266372
40.548514,10.417414,1.237351
40.548514,10.851473,1.207821
40.548514,11.285532,1.177852
40.548514,11.719591,1.147513
40.548514,12.153650,1.116869
40.548514,12.587709,1.085989
40.548514,13.021768,1.054940
40.548514,13.455827,1.023789
40.548514,13.889886,0.992602
40.548514,14.323945,0.961447
40.548514,14.758004,0.930390
40.548514,15.192063,0.899483
40.548514,15.626122,0.868774
40.548514,16.060181,0.838311
40.548514,16.494240,0.808143
40.548514,16.928298,0.778316
40.548514,17.362357,0.748880
40.548514,17.796416,0.719881
40.548514,18.230475,0.691367
40.548514,18.664534,0.663373
40.548514,19.098593,0.635922
40.548514,19.532652,0.609038
40.548514,19.966711,0.582743
40.548514,20.400770,0.557060
40.548514,20.834829,0.532013
40.548514,21.268888,0.507624
40.548514,21.702947,0.483916
40.548514,22.137006,0.460906
40.548514,22.571065,0.438597
40.548514,23.005124,0.416989
40.548514,23.439183,0.396084
40.548514,23.873241,0.375883
40.548514,24.307300,0.356388
40.548514,24.741359,0.337599
40.548514,25.175418,0.319518
40.548514,25.609477,0.302145
40.548514,26.043536,0.285469
40.548514,26.477595,0.269477
40.548514,26.911654,0.254158
40.548514,27.345713,0.239498
40.548514,27.779772,0.225484
40.548514,28.213831,0.212105
40.548514,28.647890,0.199348
40.548514,29.081949,0.187199
40.548514,29.516008,0.175642
40.548514,29.950067,0.164660
40.548514,30.384125,0.154235
40.548514,30.818184,0.144347
40.548514,31.252243,0.134979
40.548514,31.686302,0.126114
40.548514,32.120361,0.117731
40.548514,32.554420,0.109814
40.548514,32.988479,0.102345
40.548514,33.422538,0.095305
40.548514,33.856597,0.088677
40.548514,34.290656,0.082444
40.548514,34.724715,0.076587
40.548514,35.158774,0.071090
40.548514,35.592833,0.065934
40.548514,36.026892,0.061102
40.548514,36.460951,0.056576
40.548514,36.895010,0.052343
40.548514,37.329068,0.048388
40.548514,37.763127,0.044698
40.548514,38.197186,0.041257
40.548514,38.631245,0.038052
40.548514,39.065304,0.035070
40.548514,39.499363,0.032295
40.548514,39.933422,0.029714
40.548514,40.367481,0.027316
40.548514,40.801540,0.025092
40.548514,41.235599,0.023031
40.548514,41.669658,0.021124
40.548514,42.103717,0.019360
40.548514,42.537776,0.017731
40.548514,42.971835,0.016226
40.548514,58.197186,0.000383
40.548514,73.422538,0.000000
40.548514,88.647890,0.000000
40.548514,103.873241,0.000000
40.548514,119.098593,0.000000
40.548514,134.323945,0.000000
40.548514,149.549297,0.000000
40.548514,164.774648,0.000000
40.548514,180.000000,-0.000000
43.251081,-180.000000,0.000000
43.251081,-164.774648,0.000000
43.251081,-149.549297,0.000000
43.251081,-134.323945,0.000000
43.251081,-119.098593,0.000000
43.251081,-103.873241,0.000000
43.251081,-88.647890,0.000000
43.251081,-73.422538,0.000000
43.251081,-58.197186,0.000216
43.251081,-42.971835,0.012668
43.251081,-42.537776,0.013920
43.251081,-42.103717,0.015282
43.251081,-41.669658,0.016764
43.251081,-41.235599,0.018376
43.251081,-40.801540,0.020127
43.251081,-40.367481,0.022026
43.251081,-39.933422,0.024084
43.251081,-39.499363,0.026309
43.251081,-39.065304,0.028713
43.251081,-38.631245,0.031310
43.251081,-38.197186,0.034113
43.251081,-37.763127,0.037138
43.251081,-37.329068,0.040399
43.251081,-36.895010,0.043910
43.251081,-36.460951,0.047685
43.251081,-36.026892,0.051739
43.251081,-35.592833,0.056086
43.251081,-35.158774,0.060746
43.251081,-34.724715,0.065736
43.251081,-34.290656,0.071077
43.251081,-33.856597,0.076786
43.251081,-33.422538,0.082882
43.251081,-32.988479,0.089386
43.251081,-32.554420,0.096315
43.251081,-32.120361,0.103690
43.251081,-31.686302,0.111529
43.251081,-31.252243,0.119854
43.251081,-30.818184,0.128685
43.251081,-30.384125,0.138044
43.251081,-29.950067,0.147951
43.251081,-29.516008,0.158427
43.251081,-29.081949,0.169493
43.251081,-28.647890,0.181170
43.251081,-28.213831,0.193477
43.251081,-27.779772,0.206429
43.251081,-27.345713,0.220045
43.251081,-26.911654,0.234339
43.251081,-26.477595,0.249328
43.251081,-26.043536,0.265029
43.251081,-25.609477,0.281458
43.251081,-25.175418,0.298630
43.251081,-24.741359,0.316560
43.251081,-24.307300,0.335252
43.251081,-23.873241,0.354708
43.251081,-23.439183,0.374931
43.251081,-23.005124,0.395921
43.251081,-22.571065,0.417683
43.251081,-22.137006,0.440217
43.251081,-21.702947,0.463526
43.251081,-21.268888,0.487612
43.251081,-20.834829,0.512458
43.251081,-20.400770,0.538045
43.251081,-19.966711,0.564349
43.251081,-19.532652,0.591351
43.251081,-19.098593,0.619027
43.251081,-18.664534,0.647357
43.251081,-18.230475,0.676318
43.251081,-17.796416,0.705889
43.251081,-17.362357,0.736035
43.251081,-16.928298,0.766705
43.251081,-16.494240,0.797850
43.251081,-16.060181,0.829419
43.251081,-15.626122,0.861361
43.251081,-15.192063,0.893627
43.251081,-14.758004,0.926167
43.251081,-14.323945,0.958929
43.251081,-13.889886,0.991857
43.251081,-13.455827,1.024880
43.251081,-13.021768,1.057924
43.251081,-12.587709,1.090915
43.251081,-12.153650,1.123779
43.251081,-11.719591,1.156443
43.251081,-11.285532,1.188833
43.251081,-10.851473,1.220874
43.251081,-10.417414,1.252493
43.251081,-9.983356,1.283611
43.251081,-9.549297,1.314147
43.251081,-9.115238,1.344022
43.251081,-8.681179,1.373155
43.251081,-8.247120,1.401465
43.251081,-7.813061,1.428873
43.251081,-7.379002,1.455298
43.251081,-6.944943,1.480661
43.251081,-6.510884,1.504891
43.251081,-6.076825,1.527926
43.251081,-5.642766,1.549702
43.251081,-5.208707,1.570158
43.251081,-4.774648,1.589231
43.251081,-4.340589,1.606857
43.251081,-3.906530,1.622975
43.251081,-3.472471,1.637521
43.251081,-3.038413,1.650447
43.251081,-2.604354,1.661727
43.251081,-2.170295,1.671337
43.251081,-1.736236,1.679254
43.251081,-1.302177,1.685453
43.251081,-0.868118,1.689911
43.251081,-0.434059,1.692604
43.251081,0.000000,1.693508
43.251081,0.434059,1.692608
43.251081,0.868118,1.689920
43.251081,1.302177,1.685466
43.251081,1.736236,1.679272
43.251081,2.170295,1.671360
43.251081,2.604354,1.661755
43.251081,3.038413,1.650480
43.251081,3.472471,1.637558
43.251081,3.906530,1.623017
43.251081,4.340589,1.606904
43.251081,4.774648,1.589282
43.251081,5.208707,1.570215
43.251081,5.642766,1.549765
43.251081,6.076825,1.527993
43.251081,6.510884,1.504964
43.251081,6.944943,1.480739
43.251081,7.379002,1.455382
43.251081,7.813061,1.428962
43.251081,8.247120,1.401560
43.251081,8.681179,1.373255
43.251081,9.115238,1.344128
43.251081,9.549297,1.314260
43.251081,9.983356,1.283729
43.251081,10.417414,1.252617
43.251081,10.851473,1.221004
43.251081,11.285532,1.188968
43.251081,11.719591,1.156585
43.251081,12.153650,1.123927
43.251081,12.587709,1.091068
43.251081,13.021768,1.058083
43.251081,13.455827,1.025044
43.251081,13.889886,0.992027
43.251081,14.323945,0.959104
43.251081,14.758004,0.926347
43.251081,15.192063,0.893813
43.251081,15.626122,0.861551
43.251081,16.060181,0.829613
43.251081,16.494240,0.798049
43.251081,16.928298,0.766908
43.251081,17.362357,0.736242
43.251081,17.796416,0.706100
43.251081,18.230475,0.676532
43.251081,18.664534,0.647574
43.251081,19.098593,0.619247
43.251081,19.532652,0.591573
43.251081,19.966711,0.564573
43.251081,20.400770,0.538270
43.251081,20.834829,0.512685
43.251081,21.268888,0.487839
43.251081,21.702947,0.463754
43.251081,22.137006,0.440444
43.251081,22.571065,0.417909
43.251081,23.005124,0.396146
43.251081,23.439183,0.375154
43.251081,23.873241,0.354930
43.251081,24.307300,0.335471
43.251081,24.741359,0.316776
43.251081,25.175418,0.298843
43.251081,25.609477,0.281667
43.251081,26.043536,0.265234
43.251081,26.477595,0.249529
43.251081,26.911654,0.234535
43.251081,27.345713,0.220236
43.251081,27.779772,0.206615
43.251081,28.213831,0.193657
43.251081,28.647890,0.181345
43.251081,29.081949,0.169663
43.251081,29.516008,0.158591
43.251081,29.950067,0.148109
43.251081,30.384125,0.138196
43.251081,30.818184,0.128831
43.251081,31.252243,0.119993
43.251081,31.686302,0.111662
43.251081,32.120361,0.103817
43.251081,32.554420,0.096437
43.251081,32.988479,0.089501
43.251081,33.422538,0.082992
43.251081,33.856597,0.076889
43.251081,34.290656,0.071174
43.251081,34.724715,0.065828
43.251081,35.158774,0.060832
43.251081,35.592833,0.056168
43.251081,36.026892,0.051815
43.251081,36.460951,0.047756
43.251081,36.895010,0.043976
43.251081,37.329068,0.040460
43.251081,37.763127,0.037195
43.251081,38.197186,0.034166
43.251081,38.631245,0.031358
43.251081,39.065304,0.028757
43.251081,39.499363,0.026349
43.251081,39.933422,0.024121
43.251081,40.367481,0.022059
43.251081,40.801540,0.020157
43.251081,41.235599,0.018403
43.251081,41.669658,0.016788
43.251081,42.103717,0.015303
43.251081,42.537776,0.013939
43.251081,42.971835,0.012685
43.251081,58.197186,0.000214
43.251081,73.422538,0.000000
43.251081,88.647890,0.000000
43.251081,103.873241,0.000000
43.251081,119.098593,0.000000
43.251081,134.323945,0.000000
43.251081,149.549297,0.000000
43.251081,164.774648,0.000000
43.251081,180.000000,-0.000000
45.953649,-180.000000,0.000000
45.953649,-164.774648,0.000000
45.953649,-149.549297,0.000000
45.953649,-134.323945,0.000000
45.953649,-119.098593,0.000000
45.953649,-103.873241,0.000000
45.953649,-88.647890,0.000000
45.953649,-73.422538,0.000000
45.953649,-58.197186,0.000113
45.953649,-42.971835,0.009880
45.953649,-42.537776,0.010917
45.953649,-42.103717,0.012053
45.953649,-41.669658,0.013296
45.953649,-41.235599,0.014654
45.953649,-40.801540,0.016138
45.953649,-40.367481,0.017756
45.953649,-39.933422,0.019517
45.953649,-39.499363,0.021431
45.953649,-39.065304,0.023508
45.953649,-38.631245,0.025762
45.953649,-38.197186,0.028208
45.953649,-37.763127,0.030859
45.953649,-37.329068,0.033732
45.953649,-36.895010,0.036839
45.953649,-36.460951,0.040196
45.953649,-36.026892,0.043817
45.953649,-35.592833,0.047716
45.953649,-35.158774,0.051914
45.953649,-34.724715,0.056429
45.953649,-34.290656,0.061283
45.953649,-33.856597,0.066495
45.953649,-33.422538,0.072085
45.953649,-32.988479,0.078073
45.953649,-32.554420,0.084479
45.953649,-32.120361,0.091324
45.953649,-31.686302,0.098629
45.953649,-31.252243,0.106417
45.953649,-30.818184,0.114713
45.953649,-30.384125,0.123539
45.953649,-29.950067,0.132918
45.953649,-29.516008,0.142874
45.953649,-29.081949,0.153430
45.953649,-28.647890,0.164609
45.953649,-28.213831,0.176433
45.953649,-27.779772,0.188923
45.953649,-27.345713,0.202098
45.953649,-26.911654,0.215978
45.953649,-26.477595,0.230584
45.953649,-26.043536,0.245935
45.953649,-25.609477,0.262051
45.953649,-25.175418,0.278953
45.953649,-24.741359,0.296657
45.953649,-24.307300,0.315171
45.953649,-23.873241,0.334502
45.953649,-23.439183,0.354656
45.953649,-23.005124,0.375638
45.953649,-22.571065,0.397455
45.953649,-22.137006,0.420113
45.953649,-21.702947,0.443618
45.953649,-21.268888,0.467974
45.953649,-20.834829,0.493169
45.953649,-20.400770,0.519183
45.953649,-19.966711,0.545998
45.953649,-19.532652,0.573593
45.953649,-19.098593,0.601949
45.953649,-18.664534,0.631045
45.953649,-18.230475,0.660863
45.953649,-17.796416,0.691383
45.953649,-17.362357,0.722568
45.953649,-16.928298,0.754367
45.953649,-16.494240,0.786729
45.953649,-16.060181,0.819600
45.953649,-15.626122,0.852929
45.953649,-15.192063,0.886664
45.953649,-14.758004,0.920751
45.953649,-14.323945,0.955138
45.953649,-13.889886,0.989767
45.953649,-13.455827,1.024558
45.953649,-13.021768,1.059432
45.953649,-12.587709,1.094309
45.953649,-12.153650,1.129107
45.953649,-11.719591,1.163748
45.953649,-11.285532,1.198149
45.953649,-10.851473,1.232231
45.953649,-10.417414,1.265913
45.953649,-9.983356,1.299107
45.953649,-9.549297,1.331724
45.953649,-9.115238,1.363673
45.953649,-8.681179,1.394865
45.953649,-8.247120,1.425211
45.953649,-7.813061,1.454620
45.953649,-7.379002,1.483004
45.953649,-6.944943,1.510273
45.953649,-6.510884,1.536348
45.953649,-6.076825,1.561159
45.953649,-5.642766,1.584633
45.953649,-5.208707,1.606699
45.953649,-4.774648,1.627288
45.953649,-4.340589,1.646328
45.953649,-3.906530,1.663748
45.953649,-3.472471,1.679476
45.953649,-3.038413,1.693459
45.953649,-2.604354,1.705665
45.953649,-2.170295,1.716067
45.953649,-1.736236,1.724640
45.953649,-1.302177,1.731355
45.953649,-0.868118,1.736185
45.953649,-0.434059,1.739104
45.953649,0.000000,1.740085
45.953649,0.434059,1.739109
45.953649,0.868118,1.736194
45.953649,1.302177,1.731368
45.953649,1.736236,1.724657
45.953649,2.170295,1.716089
45.953649,2.604354,1.705691
45.953649,3.038413,1.693489
45.953649,3.472471,1.679512
45.953649,3.906530,1.663787
45.953649,4.340589,1.646372
45.953649,4.774648,1.627338
45.953649,5.208707,1.606754
45.953649,5.642766,1.584692
45.953649,6.076825,1.561223
45.953649,6.510884,1.536418
45.953649,6.944943,1.510348
45.953649,7.379002,1.483084
45.953649,7.813061,1.454706
45.953649,8.247120,1.425301
45.953649,8.681179,1.394961
45.953649,9.115238,1.363774
45.953649,9.549297,1.331831
45.953649,9.983356,1.299220
45.953649,10.417414,1.266032
45.953649,10.851473,1.232356
45.953649,11.285532,1.198279
45.953649,11.719591,1.163883
45.953649,12.153650,1.129248
45.953649,12.587709,1.094455
45.953649,13.021768,1.059584
45.953649,13.455827,1.024715
45.953649,13.889886,0.989929
45.953649,14.323945,0.955305
45.953649,14.758004,0.920922
45.953649,15.192063,0.886840
45.953649,15.626122,0.853110
45.953649,16.060181,0.819786
45.953649,16.494240,0.786918
45.953649,16.928298,0.754560
45.953649,17.362357,0.722764
45.953649,17.796416,0.691582
45.953649,18.230475,0.661066
45.953649,18.664534,0.631250
45.953649,19.098593,0.602156
45.953649,19.532652,0.573802
45.953649,19.966711,0.546208
45.953649,20.400770,0.519395
45.953649,20.834829,0.493381
45.953649,21.268888,0.468186
45.953649,21.702947,0.443830
45.953649,22.137006,0.420324
45.953649,22.571065,0.397665
45.953649,23.005124,0.375846
45.953649,23.439183,0.354862
45.953649,23.873241,0.334706
45.953649,24.307300,0.315372
45.953649,24.741359,0.296854
45.953649,25.175418,0.279146
45.953649,25.609477,0.262241
45.953649,26.043536,0.246121
45.953649,26.477595,0.230765
45.953649,26.911654,0.216154
45.953649,27.345713,0.202269
45.953649,27.779772,0.189089
45.953649,28.213831,0.176593
45.953649,28.647890,0.164764
45.953649,29.081949,0.153579
45.953649,29.516008,0.143017
45.953649,29.950067,0.133055
45.953649,30.384125,0.123670
45.953649,30.818184,0.114838
45.953649,31.252243,0.106537
45.953649,31.686302,0.098742
45.953649,32.120361,0.091432
45.953649,32.554420,0.084581
45.953649,32.988479,0.078169
45.953649,33.422538,0.072176
45.953649,33.856597,0.066581
45.953649,34.290656,0.061364
45.953649,34.724715,0.056505
45.953649,35.158774,0.051984
45.953649,35.592833,0.047782
45.953649,36.026892,0.043877
45.953649,36.460951,0.040252
45.953649,36.895010,0.036891
45.953649,37.329068,0.033780
45.953649,37.763127,0.030903
45.953649,38.197186,0.028248
45.953649,38.631245,0.025798
45.953649,39.065304,0.023541
45.953649,39.499363,0.021461
45.953649,39.933422,0.019544
45.953649,40.367481,0.017780
45.953649,40.801540,0.016159
45.953649,41.235599,0.014673
45.953649,41.669658,0.013312
45.953649,42.103717,0.012068
45.953649,42.537776,0.010930
45.953649,42.971835,0.009890
45.953649,58.197186,0.000111
45.953649,73.422538,0.000000
45.953649,88.647890,0.000000
45.953649,103.873241,0.000000
45.953649,119.098593,0.000000
45.953649,134.323945,0.000000
45.953649,149.549297,0.000001
45.953649,164.774648,0.000000
45.953649,180.000000,-0.000000
48.656216,-180.000000,0.000000
48.656216,-164.774648,0.000000
48.656216,-149.549297,0.000000
48.656216,-134.323945,0.000000
48.656216,-119.098593,0.000000
48.656216,-103.873241,0.000000
48.656216,-88.647890,0.000000
48.656216,-73.422538,0.000000
48.656216,-58.197186,0.000054
48.656216,-42.971835,0.007684
48.656216,-42.537776,0.008541
48.656216,-42.103717,0.009484
48.656216,-41.669658,0.010521
48.656216,-41.235599,0.011661
48.656216,-40.801540,0.012913
48.656216,-40.367481,0.014285
48.656216,-39.933422,0.015787
48.656216,-39.499363,0.017426
48.656216,-39.065304,0.019213
48.656216,-38.631245,0.021162
48.656216,-38.197186,0.023287
48.656216,-37.763127,0.025602
48.656216,-37.329068,0.028123
48.656216,-36.895010,0.030862
48.656216,-36.460951,0.033836
48.656216,-36.026892,0.037056
48.656216,-35.592833,0.040541
48.656216,-35.158774,0.044307
48.656216,-34.724715,0.048377
48.656216,-34.290656,0.052771
48.656216,-33.856597,0.057511
48.656216,-33.422538,0.062616
48.656216,-32.988479,0.068108
48.656216,-32.554420,0.074008
48.656216,-32.120361,0.080337
48.656216,-31.686302,0.087117
48.656216,-31.252243,0.094376
48.656216,-30.818184,0.102138
48.656216,-30.384125,0.110429
48.656216,-29.950067,0.119274
48.656216,-29.516008,0.128699
48.656216,-29.081949,0.138729
48.656216,-28.647890,0.149390
48.656216,-28.213831,0.160707
48.656216,-27.779772,0.172702
48.656216,-27.345713,0.185401
48.656216,-26.911654,0.198827
48.656216,-26.477595,0.213003
48.656216,-26.043536,0.227953
48.656216,-25.609477,0.243700
48.656216,-25.175418,0.260269
48.656216,-24.741359,0.277680
48.656216,-24.307300,0.295946
48.656216,-23.873241,0.315076
48.656216,-23.439183,0.335080
48.656216,-23.005124,0.355970
48.656216,-22.571065,0.377755
48.656216,-22.137006,0.400445
48.656216,-21.702947,0.424050
48.656216,-21.268888,0.448579
48.656216,-20.834829,0.474023
48.656216,-20.400770,0.500365
48.656216,-19.966711,0.527587
48.656216,-19.532652,0.555673
48.656216,-19.098593,0.584605
48.656216,-18.664534,0.614365
48.656216,-18.230475,0.644938
48.656216,-17.796416,0.676304
48.656216,-17.362357,0.708430
48.656216,-16.928298,0.741262
48.656216,-16.494240,0.774747
48.656216,-16.060181,0.808830
48.656216,-15.626122,0.843458
48.656216,-15.192063,0.878578
48.656216,-14.758004,0.914134
48.656216,-14.323945,0.950074
48.656216,-13.889886,0.986335
48.656216,-13.455827,1.022832
48.656216,-13.021768,1.059480
48.656216,-12.587709,1.096191
48.656216,-12.153650,1.132878
